"Name","Season","GamesPlayed","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"MIL","2021-22",82,8199,9470,2276,4180,0.5444976076555024,1153,3151,0.365915582354808,0.3674314850223072,1459,2100,2452,2730,729,0.46133567662565905,0.5057803468208093,0.7892454466608847,0.42981857863865774,0.5292173642456572,0.5463783931250853,0.5798991265838357,400,319,0.07631578947368421,38,0.012059663598857505
"CLE","2021-22",82,7882,8839,2302,4254,0.5411377527033381,953,2686,0.35480268056589725,0.35575485799701045,1376,2562,2042,2349,510,0.5564726324934839,0.61,0.8216159496327388,0.38703170028818445,0.5390548193641618,0.5376801152737752,0.5702243548177928,404,361,0.08486130700517161,19,0.007073715562174236
"HOU","2021-22",82,8242,8997,2124,3913,0.5428060311781242,1105,3170,0.34858044164037855,0.3505874880914576,1434,2132,2116,2598,717,0.5018832391713748,0.5537662337662338,0.783710407239819,0.4475504729634336,0.5397491001842143,0.5338839474798814,0.5644693723216536,398,453,0.1157679529772553,21,0.006624605678233439
"LAC","2017-18",82,8058,8937,2525,4808,0.5251663893510815,777,2196,0.35382513661202186,0.35566773749426345,1556,2536,2514,1692,639,0.5021782178217822,0.551304347826087,0.7258687258687259,0.31353512278697887,0.5205354208416834,0.5269131924614506,0.5611832975905134,450,449,0.09338602329450915,13,0.005919854280510018
"LAL","2017-18",82,8247,8862,2516,4864,0.5172697368421053,822,2384,0.3447986577181208,0.34801016088060965,1364,2476,2556,2133,333,0.49205087440381556,0.5422689443714411,0.864963503649635,0.32891832229580575,0.5126780908209886,0.5172461368653422,0.5473769068584894,466,428,0.08799342105263158,19,0.007969798657718121
"MIA","2017-18",82,7871,8480,2281,4490,0.5080178173719376,903,2506,0.36033519553072624,0.36308805790108567,1209,2084,2478,2460,249,0.4568171854449803,0.49220595181861126,0.9080841638981174,0.35820468839336767,0.512301921697978,0.5196540880503144,0.5505083420229405,328,363,0.08084632516703787,15,0.005985634477254589
"MIN","2017-18",82,7892,8980,2707,5218,0.5187811422000767,658,1845,0.35663956639566397,0.35956284153005463,1592,2636,2778,1629,345,0.4868858514961212,0.5312374042724708,0.8252279635258358,0.2612204445702959,0.4957690347764372,0.5230072207277361,0.5647318611987382,452,373,0.07148332694518973,9,0.004878048780487805
"BKN","2017-18",82,8119,8741,2095,4190,0.5,1041,2924,0.35601915184678523,0.3578549329666552,1428,2124,2066,2637,486,0.5069212410501194,0.5468589083419155,0.8443804034582133,0.41102052291256674,0.5144304596080643,0.5139865054821479,0.5524346943951306,306,428,0.10214797136038187,22,0.007523939808481532
"NYK","2017-18",82,7958,8566,2661,5279,0.5040727410494412,673,1914,0.351619644723093,0.35608465608465606,1225,2654,2668,1755,264,0.498684704998121,0.5454171804356761,0.8692421991084696,0.2660920339218685,0.5009749790619765,0.510287779785903,0.5430606793028877,456,371,0.07027846182989203,18,0.009404388714733543
"ORL","2017-18",82,8012,8479,2338,4638,0.5040965933592065,844,2405,0.35093555093555096,0.352695361470957,1271,2406,2270,2154,378,0.5145423438836613,0.5523415977961432,0.8507109004739336,0.34147380377679964,0.4992849708101951,0.5117137583416158,0.5445531805305176,320,378,0.0815006468305304,24,0.00997920997920998
"IND","2017-18",82,7858,8656,2604,5072,0.5134069400630915,741,2010,0.3686567164179104,0.3727364185110664,1225,2424,2784,1821,402,0.46543778801843316,0.5020712510356256,0.8191632928475033,0.2838181304716182,0.5091859906462585,0.524639932222536,0.5554839541177987,380,413,0.08142744479495267,15,0.007462686567164179
"PHI","2017-18",82,8177,9004,2448,4653,0.5261121856866537,901,2445,0.3685071574642127,0.3715463917525773,1405,2722,2174,2580,123,0.5559640522875817,0.602212389380531,0.9544950055493896,0.3444632290786137,0.5087908692579506,0.5352916314454776,0.5662665824384081,376,395,0.08489146787019128,22,0.00899795501022495
"PHX","2017-18",82,8175,8522,2390,4855,0.4922760041194645,763,2286,0.3337707786526684,0.3362714852357867,1453,2230,2550,1884,405,0.4665271966527197,0.5145362251961236,0.8230668414154653,0.3201232320403305,0.5279112305099031,0.4949586892592074,0.5313399224321281,446,465,0.09577754891864057,23,0.010061242344706912
"POR","2017-18",82,7898,8661,2377,4823,0.4928467758656438,845,2308,0.36611785095320626,0.3667534722222222,1372,1980,2774,1827,708,0.4164913756836348,0.45748613678373384,0.7207100591715976,0.32365727106997616,0.5069832234072411,0.5110783901276118,0.5484343177189409,426,399,0.08272859216255443,19,0.008232235701906412
"SAC","2017-18",82,7757,8104,2441,5096,0.4790031397174254,738,1967,0.3751906456532791,0.38048528652555497,1008,2330,2552,1809,405,0.47726341663252764,0.5177777777777778,0.8170731707317073,0.27849355797819625,0.48868650861455215,0.5023361177969701,0.5281413612565445,382,372,0.07299843014128729,17,0.00864260294865277
"SAS","2017-18",82,7777,8424,2506,5021,0.4991037641904003,696,1977,0.3520485584218513,0.35564639754726624,1324,2488,2524,1872,216,0.49640861931364727,0.546572934973638,0.896551724137931,0.2825092883681052,0.5019281052782559,0.5072877965132895,0.5422589816490049,460,304,0.060545708026289585,14,0.0070814365199797676
"OKC","2017-18",82,7940,8844,2390,4730,0.5052854122621564,881,2491,0.35367322360497794,0.3575487012987013,1421,2036,2744,2196,447,0.42594142259414225,0.4684767602393005,0.8308740068104427,0.3449660711812768,0.5327991370911621,0.5139869824124083,0.5449313033791311,434,359,0.0758985200845666,18,0.0072260136491368926
"TOR","2017-18",82,8006,9156,2415,4464,0.540994623655914,968,2705,0.3578558225508318,0.36041744316064106,1422,2410,2420,2370,534,0.4989648033126294,0.5425484016208915,0.8161157024793388,0.3773190124145627,0.5169032278392383,0.5394057748639978,0.5762765419615774,388,377,0.08445340501792115,24,0.0088724584103512
"UTA","2017-18",82,7843,8540,2252,4372,0.515096065873742,887,2425,0.36577319587628865,0.36804979253112036,1375,2250,2254,2142,519,0.49955595026642985,0.5400864138262121,0.8049605411499436,0.3567750478152126,0.5077532703381072,0.5270707665146388,0.5622107629247654,338,369,0.0844007319304666,11,0.004536082474226804
"MEM","2017-18",82,7738,8145,2255,4636,0.4864106988783434,758,2152,0.35223048327137546,0.3570754716981132,1361,2298,2212,1854,420,0.5095343680709534,0.5566860465116279,0.8153034300791556,0.3170300530347672,0.5186412988744076,0.4997053624042428,0.5371205090812674,382,404,0.08714408973252805,17,0.007899628252788104
"WAS","2017-18",82,7971,8742,2461,4845,0.5079463364293085,814,2173,0.3745973308789692,0.37737598516458043,1378,2698,2224,2148,294,0.5481511580658269,0.5895979020979021,0.8796068796068796,0.30963237389569676,0.49892165928254967,0.5246508976916501,0.5589974293059126,346,362,0.07471620227038184,21,0.009664058904739991
"DET","2017-18",82,7884,8509,2322,4756,0.48822539949537425,886,2373,0.37336704593341763,0.3762755102040816,1207,2160,2484,2364,294,0.46511627906976744,0.5142857142857142,0.8893905191873589,0.33286575957357273,0.5059238980425292,0.5121335390657876,0.5415337501594998,444,372,0.0782169890664424,26,0.010956595027391488
"CHA","2017-18",82,8048,8874,2373,4873,0.48696901292838085,824,2233,0.3690103000447828,0.3729043951064794,1656,2294,2452,1869,603,0.483354403708386,0.5278416935112747,0.7560679611650486,0.3142414860681115,0.5009686334087055,0.5078806642274134,0.5483310584439757,400,386,0.07921198440385799,18,0.00806090461262875
"CLE","2017-18",82,8030,9091,2330,4314,0.5401019935095039,981,2637,0.3720136518771331,0.37414187643020597,1488,2226,2434,2409,534,0.4776824034334764,0.5100824931255729,0.81855249745158,0.37936987483815277,0.523003016743649,0.5468997266580348,0.5822067722415347,296,315,0.07301808066759388,25,0.009480470231323474
"NOP","2017-18",82,8315,9161,2663,4929,0.5402718604179346,837,2312,0.3620242214532872,0.3641114982578397,1324,2924,2402,2199,312,0.5490048817123545,0.5897539330375151,0.8757467144563919,0.31929291534318466,0.5166897077157502,0.5411545366662063,0.5723436322532027,368,331,0.0671535808480422,13,0.005622837370242215
"DAL","2017-18",82,7860,8390,2161,4354,0.49632521819016995,967,2688,0.35974702380952384,0.36257967754030745,1167,2122,2200,2391,510,0.4909763998149005,0.5231755424063116,0.8241985522233712,0.3817097415506958,0.5039091148802737,0.5128514626526555,0.5419966246916785,266,347,0.07969683050068903,22,0.00818452380952381
"DEN","2017-18",82,7973,9020,2398,4566,0.5251861585632939,940,2536,0.37066246056782337,0.374651255480271,1404,2524,2272,2391,429,0.5262718932443703,0.5738972260118236,0.847872340425532,0.3570825119684596,0.5035113453105107,0.5361869895803999,0.5704412883591174,398,380,0.08322382829610162,11,0.004337539432176656
"GSW","2017-18",82,8135,9304,2583,4610,0.5603036876355748,926,2370,0.39071729957805906,0.3952198036705079,1360,3320,1846,2226,552,0.6426635694928378,0.6817248459958932,0.8012958963282938,0.33954154727793695,0.50907041888585,0.569054441260745,0.6026124252664414,296,290,0.06290672451193059,10,0.004219409282700422
"HOU","2017-18",82,7983,9213,1918,3436,0.5582072176949942,1256,3470,0.3619596541786744,0.3636627064618951,1609,1802,2034,2598,1170,0.4697601668404588,0.5039149888143176,0.6894904458598726,0.5024616275702288,0.5364332994333866,0.5505357660005792,0.5903761917031692,260,332,0.09662398137369034,31,0.008933717579250721
"GSW","2011-12",66,6141,6453,1965,4092,0.4802052785923754,524,1351,0.38786084381939306,0.39088191330343797,951,2028,1902,1368,204,0.516030534351145,0.555921052631579,0.8702290076335878,0.24820870843284953,0.5047309124423963,0.5054198052544553,0.537464458939622,282,321,0.07844574780058651,7,0.0051813471502590676
"HOU","2011-12",66,6157,6474,2011,4213,0.4773320674103964,478,1330,0.3593984962406015,0.3615733736762481,1018,2028,1994,1170,264,0.504226752859274,0.5556164383561644,0.8158995815899581,0.23994226952913586,0.5021256649176769,0.4921522641169042,0.5259464751958225,372,331,0.07856634227391407,9,0.006766917293233083
"LAC","2011-12",66,5919,6438,1925,3925,0.49044585987261147,514,1441,0.3566967383761277,0.35969209237228833,1046,1924,1926,1269,273,0.49974025974025976,0.5475241889584519,0.8229571984435797,0.2685426761088334,0.497162607557052,0.5024226612001491,0.5292606100795756,336,272,0.06929936305732484,24,0.016655100624566273
"LAL","2011-12",66,6060,6422,2067,4207,0.49132398383646303,362,1112,0.3255395683453237,0.32877959927140255,1202,2376,1758,891,195,0.5747460087082729,0.6292372881355932,0.8204419889502762,0.2090618537319045,0.48730953189882975,0.4906937394247039,0.5306580259222333,358,292,0.0694081293082957,10,0.008992805755395683
"MIA","2011-12",66,6094,6500,2076,4182,0.4964131994261119,370,1030,0.3592233009708738,0.3603515625,1238,2012,2140,933,177,0.48458574181117536,0.520703933747412,0.8405405405405405,0.19762087490406754,0.5114817500000001,0.5047966231772832,0.5463917525773195,288,274,0.06551889048302248,6,0.005825242718446602
"MIA","2021-22",82,7893,9022,2132,4018,0.5306122448979592,1114,2936,0.37942779291553136,0.38255494505494503,1416,2288,1976,2838,504,0.5365853658536586,0.5824847250509165,0.8491921005385996,0.42220304860511937,0.5188429489958098,0.5468794938165085,0.5821447095435685,336,288,0.07167745146839223,42,0.01430517711171662
"NYK","2021-22",82,7869,8731,2006,4040,0.49653465346534653,1082,3029,0.35721360184879497,0.35815954981794107,1473,1866,2146,2580,666,0.46510468594217347,0.522982062780269,0.7948243992606284,0.42849059272881596,0.5340285248689245,0.5133682274720611,0.5494380603611567,444,366,0.09059405940594059,13,0.004291845493562232
"POR","2021-22",82,8031,8711,2118,4127,0.5132057184395444,1043,3017,0.345707656612529,0.34720372836218377,1346,2118,2118,2463,666,0.5,0.5532915360501567,0.7871524448705657,0.4223124300111982,0.531976453243471,0.5154675251959686,0.5485443037974683,408,380,0.09207656893627332,29,0.00961219754723235
"ATL","2021-22",82,8023,9343,2345,4420,0.5305429864253394,1056,2821,0.3743353420772776,0.375846099038119,1485,2482,2208,2328,840,0.5292110874200426,0.5734750462107209,0.7348484848484849,0.3895870736086176,0.531782761732852,0.542604612622566,0.5783619189659458,362,338,0.07647058823529412,29,0.010280042538107055
"DEN","2021-22",82,8033,9243,2377,4135,0.5748488512696494,1039,2944,0.3529211956521739,0.35594381637547107,1372,2778,1976,2670,447,0.584350021034918,0.6406826568265682,0.8565928777670837,0.41587794886283375,0.5172337540774358,0.5559401045345388,0.5902038722913194,418,365,0.08827085852478839,27,0.009171195652173914
"TOR","2021-22",82,7915,8970,2353,4681,0.5026703695791498,979,2808,0.34864672364672367,0.35043041606886655,1327,2044,2662,2361,576,0.43433914152146197,0.4850498338870432,0.8038815117466803,0.37494992655895315,0.5143107118916744,0.5102817465616237,0.5427755498845547,492,393,0.08395641956846828,23,0.00819088319088319
"WAS","2021-22",82,7991,8907,2467,4544,0.5429137323943662,860,2512,0.34235668789808915,0.344150641025641,1393,2624,2310,2220,360,0.5318200243210377,0.5815602836879432,0.8604651162790697,0.35600907029478457,0.507595579874929,0.532454648526077,0.5675710263629383,422,327,0.07196302816901408,17,0.006767515923566879
"SAC","2021-22",82,8172,9045,2384,4501,0.5296600755387691,937,2722,0.34423218221895663,0.345642540620384,1466,2374,2394,2268,543,0.4979026845637584,0.54102096627165,0.8068303094983992,0.3768517236605289,0.5165526786953504,0.5246434999307766,0.5612448546837969,380,376,0.08353699177960454,19,0.0069801616458486405
"NOP","2021-22",82,7980,8962,2421,4583,0.5282566004800349,873,2629,0.33206542411563333,0.3338443848217708,1501,2570,2272,2286,333,0.5307724080958282,0.5854214123006833,0.872852233676976,0.36453133666112036,0.5214250521630268,0.5172628951747088,0.5556316969847994,452,368,0.08029674885446214,23,0.008748573602130088
"PHI","2021-22",82,7893,9015,2280,4324,0.5272895467160037,950,2608,0.3642638036809816,0.366370998843039,1605,2304,2256,2379,471,0.5052631578947369,0.5470085470085471,0.8347368421052631,0.3762261973456434,0.5195771195023148,0.5344777841892672,0.5784617369983224,348,353,0.08163737280296023,26,0.009969325153374233
"BKN","2021-22",82,8082,9258,2502,4649,0.5381802538180254,940,2602,0.361260568793236,0.36237471087124135,1434,2706,2298,2154,666,0.5407673860911271,0.5895424836601307,0.7638297872340426,0.3588470555785409,0.5238793756043653,0.5395117914770376,0.5772169338677354,414,378,0.08130780813078081,25,0.009607993850883935
"SAS","2021-22",82,8202,9279,2621,4975,0.5268341708542713,925,2626,0.35224676313785225,0.35415868148715984,1262,2890,2352,2532,243,0.5513162914917971,0.605108877721943,0.9124324324324324,0.3454808577818708,0.5181511345646438,0.527364820418366,0.5567264844032277,466,390,0.07839195979899498,13,0.0049504950495049506
"UTA","2021-22",82,7931,9316,2135,3759,0.5679702048417132,1192,3308,0.3603385731559855,0.36159222120935886,1470,1938,2332,2601,975,0.453864168618267,0.5081279496591505,0.7273489932885906,0.46809112777699163,0.513880540962658,0.5551153247488326,0.5888466413181243,456,328,0.08725724926842245,24,0.007255139056831923
"PHX","2021-22",82,8144,9416,2630,4773,0.5510161324114813,951,2616,0.36353211009174313,0.3654880860876249,1303,2906,2354,2373,480,0.5524714828897338,0.5981885549608893,0.8317560462670873,0.35403978887535525,0.5067904070556309,0.5489917444850453,0.5815048964918805,402,302,0.06327257490048188,25,0.0095565749235474
"ORL","2021-22",82,8152,8547,2140,4218,0.5073494547178757,999,3022,0.33057577763070817,0.3322248087795145,1270,2136,2144,2637,360,0.49906542056074765,0.5468509984639017,0.8798798798798799,0.41740331491712707,0.5153384642016341,0.5025552486187845,0.5372729566094854,374,395,0.09364627785680417,33,0.010919920582395765
"CHI","2021-22",82,8044,9152,2550,4763,0.5353768633214361,872,2364,0.3688663282571912,0.37142857142857144,1436,2430,2670,2229,387,0.4764705882352941,0.5126582278481012,0.8520642201834863,0.33169636593236984,0.5272504855735398,0.541321734250035,0.5788102199059362,360,389,0.0816712156204073,21,0.008883248730964468
"DET","2021-22",82,8058,8596,2204,4429,0.4976292616843531,925,2838,0.3259337561663143,0.3283635072772453,1413,2196,2212,2478,297,0.4981851179673321,0.5506519558676028,0.892972972972973,0.3905325443786982,0.5132224485568292,0.4942204486032751,0.5325436408977556,420,403,0.09099119440054189,24,0.008456659619450317
"DAL","2021-22",82,7787,8858,2149,3919,0.5483541719826487,1073,3063,0.35031015344433564,0.35226526592252133,1341,2156,2142,2520,699,0.501628664495114,0.5307730182176268,0.782851817334576,0.43869951303351473,0.5218957710011507,0.5383128043540533,0.5709192272786205,236,276,0.07042612911457004,24,0.007835455435847209
"LAC","2021-22",82,8029,8890,2238,4368,0.5123626373626373,1047,2802,0.37366167023554603,0.37621272008623785,1273,2252,2224,2529,612,0.5031277926720286,0.5400479616306955,0.8051575931232091,0.3907949790794979,0.5115636579904842,0.5311715481171548,0.563454684317719,306,321,0.07348901098901099,18,0.006423982869379015
"MEM","2021-22",82,8190,9480,2626,5060,0.5189723320158103,945,2679,0.3527435610302352,0.3545966228893058,1393,2648,2604,2421,414,0.5041888804265042,0.5653287788215201,0.8539682539682539,0.34616875565318517,0.5276313691170751,0.5224835250032304,0.5526531568466675,568,464,0.091699604743083,32,0.011944755505785741
"LAL","2021-22",82,8282,9192,2433,4453,0.5463732315293061,982,2826,0.3474876150035386,0.3478878239261626,1380,2316,2550,2430,516,0.4759556103575832,0.5165031222123104,0.824847250509165,0.3882401428767688,0.5240808936931974,0.5366121720016486,0.566596456449015,382,320,0.07186166629238716,18,0.006369426751592357
"IND","2021-22",82,8083,9140,2401,4439,0.5408875872944356,997,2899,0.3439116936874784,0.34690327070285315,1347,2448,2354,2571,420,0.5097875885047897,0.5640552995391706,0.8595787362086259,0.3950667756881984,0.5232390188834154,0.5310029980921231,0.5627240143369175,462,385,0.08673124577607569,16,0.005519144532597447
"BOS","2022-23",82,8171,9671,2145,3786,0.5665610142630745,1315,3492,0.3765750286368843,0.37798217878700774,1436,2202,2088,3255,690,0.5132867132867133,0.5605906313645621,0.8250950570342205,0.47980214344600164,0.5287543238777197,0.5657460840890355,0.6009855289421158,362,302,0.0797675647120972,16,0.004581901489117984
"GSW","2022-23",82,8376,9753,2175,3853,0.564495198546587,1363,3540,0.3850282485875706,0.3873079112122937,1314,2636,1714,3384,705,0.6059770114942529,0.6629778672032193,0.8275862068965517,0.47883132693088054,0.5185069633152174,0.5707425943460029,0.6011374876360039,374,290,0.07526602647287828,36,0.010169491525423728
"PHI","2022-23",82,7960,9448,2312,4195,0.5511323003575685,1035,2675,0.38691588785046727,0.3890142964635064,1719,2428,2196,2547,558,0.5250865051903114,0.5643886564388656,0.8202898550724638,0.3893740902474527,0.5297051678832116,0.5625181950509461,0.6075213233393641,322,355,0.08462455303933254,25,0.009345794392523364
"MIN","2022-23",82,8288,9494,2518,4436,0.5676284941388638,997,2731,0.36506774075430243,0.36816838995568685,1467,2714,2322,2364,627,0.5389197776012709,0.5877003031615418,0.7903711133400201,0.3810520440909725,0.5398192000560381,0.5599972094321194,0.5924812030075188,418,317,0.07146077547339946,19,0.006957158549981692
"NYK","2022-23",82,8041,9514,2407,4398,0.547294224647567,1037,2930,0.3539249146757679,0.355258650222679,1589,2060,2754,2550,561,0.4279185708350644,0.47531149053991695,0.819672131147541,0.3998362445414847,0.5394231132075472,0.5407341703056768,0.5771619975639464,480,349,0.07935425193269668,21,0.007167235494880546
"POR","2022-23",82,8070,9299,2261,4108,0.5503894839337877,1056,2893,0.3650190114068441,0.36593825875823793,1609,2302,2220,2490,678,0.5090667846085802,0.5486177311725453,0.7859848484848485,0.4132266819025853,0.5423644997133027,0.5492072561062705,0.5892493638676845,326,325,0.07911392405063292,27,0.009332872450743173
"NOP","2022-23",82,8141,9378,2548,4712,0.5407470288624788,899,2468,0.3642625607779579,0.3671300081766149,1585,2636,2460,2412,285,0.5172684458398744,0.5700692041522492,0.8943270300333704,0.34373259052924793,0.5250223371540397,0.5426880222841226,0.5809666168410563,472,371,0.07873514431239388,15,0.006077795786061589
"SAC","2022-23",82,8263,9898,2445,4172,0.5860498561840843,1128,3060,0.3686274509803922,0.3700787401574803,1624,2470,2420,3006,378,0.5051124744376279,0.5440528634361234,0.8882978723404256,0.4231194690265487,0.5288469797727903,0.5720409292035398,0.6071692535107169,350,323,0.0774209012464046,18,0.0058823529411764705
"OKC","2022-23",82,8353,9633,2538,4793,0.5295222199040267,995,2797,0.3557382910260994,0.3573994252873563,1572,2254,2822,2625,360,0.4440504334121355,0.47835314091680814,0.8793969849246231,0.36851119894598156,0.5316856086612094,0.5310276679841898,0.5689532399715167,364,435,0.09075735447527644,19,0.006792992491955667
"ATL","2022-23",82,8310,9711,2776,5069,0.5476425330439929,882,2505,0.3520958083832335,0.35379061371841153,1513,2748,2804,2025,621,0.49495677233429397,0.542654028436019,0.7653061224489796,0.3307367309215738,0.5301059793404848,0.541193556905202,0.5770470279302936,488,393,0.0775300848293549,21,0.008383233532934131
"DEN","2022-23",82,8045,9495,2605,4529,0.5751821594170898,969,2559,0.3786635404454865,0.38181818181818183,1378,3148,2062,2382,525,0.6042226487523993,0.6644153651329675,0.8194014447884417,0.36103273137697517,0.5231841769459804,0.5725874717832957,0.5996188055908513,472,321,0.07087657319496578,23,0.008987885892926924
"LAL","2022-23",82,8351,9608,2631,4740,0.5550632911392405,885,2558,0.34597341673182175,0.34668237141735375,1691,2642,2620,2253,402,0.5020904599011783,0.5472245236122618,0.848587570621469,0.35050698821594956,0.5250201098901099,0.5424088791449713,0.5821567672833495,434,398,0.0839662447257384,18,0.007036747458952306
"MIA","2022-23",82,7894,8977,2235,4139,0.5399855037448659,980,2852,0.3436185133239832,0.3448275862068966,1567,2310,2160,2400,540,0.5167785234899329,0.557163531114327,0.8163265306122449,0.40795308253468743,0.5131169102894811,0.5299671005578601,0.5734086242299795,324,278,0.06716598212128533,31,0.010869565217391304
"IND","2022-23",82,8269,9535,2332,4315,0.5404403244495944,1112,3030,0.366996699669967,0.36864828960478246,1535,2586,2078,2760,576,0.5544596912521441,0.6019553072625698,0.8273381294964028,0.41252552756977534,0.5345355347630105,0.5445881552076243,0.5818014705882353,368,408,0.09455388180764775,30,0.009900990099009901
"CHI","2022-23",82,8132,9276,2634,4749,0.5546430827542641,854,2367,0.360794254330376,0.36140499365213713,1446,2498,2770,2271,291,0.4741837509491268,0.5083435083435084,0.8864168618266979,0.3326306913996627,0.5356188388458831,0.5501686340640809,0.587207825203252,354,378,0.07959570435881239,11,0.004647232784114913
"LAC","2022-23",82,8087,9314,2329,4324,0.5386216466234968,1041,2735,0.38062157221206583,0.38249356381022437,1533,2174,2484,2616,507,0.46672391584370976,0.5039406583217432,0.8376560999039385,0.38744864711715543,0.5176256466742467,0.5511403881569628,0.5870555485258763,344,324,0.07493061979648474,19,0.006946983546617916
"TOR","2022-23",82,7984,9254,2554,4863,0.5251902118034135,880,2626,0.3351104341203351,0.33833141099577085,1506,2462,2646,2190,450,0.48198903680501176,0.5434878587196468,0.8295454545454546,0.35064761650420617,0.523504696095532,0.5172920283081853,0.5542328042328042,578,359,0.0738227431626568,17,0.006473724295506474
"WAS","2022-23",82,8066,9279,2531,4526,0.5592134334953601,925,2601,0.3556324490580546,0.3572258814413018,1442,2572,2490,2391,384,0.5080995653891742,0.5605928509154315,0.8616216216216216,0.36495018942051355,0.5094643068469992,0.54981057948646,0.5850094876660341,474,385,0.08506407423773751,21,0.008073817762399077
"DET","2022-23",82,8137,9045,2310,4481,0.5155099308190136,934,2659,0.3512598721323806,0.3536539189700871,1623,2194,2426,2361,441,0.47489177489177486,0.5281656234954261,0.8426124197002142,0.3724089635854342,0.5126591681888436,0.5197478991596639,0.5581409779101514,466,431,0.09618388752510601,22,0.008273787138021812
"CHA","2022-23",82,8296,9098,2504,4744,0.5278246205733558,881,2669,0.33008617459722744,0.33145221971407074,1447,2684,2324,2160,483,0.5359424920127795,0.5988398036590807,0.8172531214528944,0.3600431674086065,0.5379579221305935,0.516052880075543,0.551093560145808,526,451,0.09506745362563238,20,0.007493443237167478
"DAL","2022-23",82,7978,9366,2037,3547,0.574288130814773,1246,3362,0.37061273051754906,0.37353735373537356,1554,1826,2248,2901,837,0.4482081492390771,0.47751046025104604,0.776083467094703,0.48661166594297295,0.5350848573092603,0.5653495440729484,0.5999485795089343,250,289,0.0814773047645898,23,0.006841165972635336
"BKN","2022-23",82,8029,9295,2351,4207,0.5588305205609698,1048,2771,0.3782028148682786,0.37943519188993485,1449,2468,2234,2577,567,0.5248830284985113,0.5637277295568753,0.8196564885496184,0.39710518773287473,0.524679407960914,0.5621954714817999,0.5988740779086321,324,295,0.07012122652721654,22,0.007939372067845544
"PHX","2022-23",82,8070,9319,2452,4714,0.5201527365294867,1001,2674,0.3743455497382199,0.3763157894736842,1412,2756,2148,2571,432,0.5619902120717781,0.6165548098434005,0.8561438561438561,0.3619382782891175,0.5142439247895737,0.535124526258798,0.5683629675045984,434,301,0.06385235468816292,26,0.009723261032161555
"SAS","2022-23",82,8359,9269,2622,4953,0.5293761356753482,911,2640,0.3450757575757576,0.347577260587562,1292,2780,2464,2526,207,0.5301296720061022,0.5919931856899489,0.9242590559824369,0.34768866060845516,0.5246528548770817,0.5252864480442513,0.5557426337943475,548,409,0.08257621643448415,22,0.008333333333333333
"UTA","2022-23",82,8258,9600,2391,4266,0.560478199718706,1094,3099,0.35301710229106165,0.3548701298701299,1536,2390,2392,2802,480,0.4997908824759515,0.5599812558575445,0.8537477148080439,0.4207739307535642,0.5147187321258342,0.5474541751527495,0.5839335856427786,514,375,0.08790436005625879,30,0.00968054211035818
"HOU","2022-23",82,8137,9081,2473,4668,0.529777206512425,856,2619,0.32684230622374955,0.32897770945426597,1567,2358,2588,1968,600,0.4767488879902952,0.5334841628959276,0.7663551401869159,0.35940716344174556,0.5159714953913881,0.5155756827226567,0.5534598897734232,526,484,0.1036846615252785,25,0.009545628102329133
"ORL","2022-23",82,8119,9136,2440,4523,0.5394649568870219,883,2551,0.3461387691101529,0.34777471445450964,1607,2296,2584,2274,375,0.4704918032786885,0.5161870503597122,0.8584371460928653,0.36061634153237204,0.5225597761405497,0.5321600226180379,0.5719758824268308,432,396,0.0875525093964183,19,0.007448059584476676
"CLE","2022-23",82,7891,9205,2458,4395,0.5592718998862344,950,2589,0.36693704132869837,0.36850271528316525,1439,2710,2206,2070,780,0.5512611879576892,0.5898998693948628,0.7263157894736842,0.3707044673539519,0.5381476173388833,0.5559851088201604,0.5895637627075022,322,345,0.07849829351535836,15,0.005793742757821553
"MIL","2022-23",82,8282,9589,2287,4105,0.5571254567600488,1217,3306,0.368118572292801,0.3696048632218845,1364,2236,2338,2991,660,0.4888500218627022,0.536468330134357,0.819227608874281,0.44609364458237755,0.5350300595238096,0.5549183645931723,0.582763671875,406,301,0.0733252131546894,22,0.006654567453115548
"MEM","2022-23",82,8271,9587,2600,4744,0.5480607082630692,985,2807,0.35090844317776987,0.3527090060997488,1432,2622,2578,2472,483,0.5042307692307693,0.5583475298126065,0.8365482233502538,0.37173884253741224,0.5380378638840888,0.5399947026883857,0.5696564885496184,504,408,0.08600337268128162,19,0.006768792304951906
"GSW","2021-22",82,8036,9102,2147,3856,0.5567946058091287,1176,3231,0.36397400185701023,0.36638603055815405,1280,2554,1740,2838,690,0.5947834187238007,0.6439737771053958,0.8044217687074829,0.45590517849583745,0.5186719219858156,0.5518555100888951,0.581193838254172,328,293,0.07598547717842323,24,0.007428040854224698
"CHI","2024-25",82,8435,9660,2277,4098,0.5556368960468521,1266,3447,0.3672758920800696,0.3685131195335277,1308,2584,1970,3273,525,0.5674132630654369,0.6140684410646388,0.8617693522906793,0.45685884691848905,0.5607594406058996,0.553479125248509,0.5843643862202814,346,393,0.095900439238653,24,0.006962576153176675
