"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2025-02-01","DEN",98,107,34,51,0.6666666666666666,7,37,0.1891891891891892,0.1891891891891892,18,44,24,21,0,0.6470588235294118,0.7096774193548387,1,0.42045454545454547,0.5110698863636364,0.5056818181818182,0.5572916666666666,6,6,0.11764705882352941,0,0
"2025-02-03","WAS",102,124,27,48,0.5625,17,51,0.3333333333333333,0.3333333333333333,19,26,28,48,3,0.48148148148148145,0.5909090909090909,0.9411764705882353,0.5151515151515151,0.5561161616161616,0.5303030303030303,0.5740740740740741,10,1,0.020833333333333332,0,0
"2025-02-05","MIL",91,112,23,39,0.5897435897435898,18,42,0.42857142857142855,0.42857142857142855,12,24,22,42,12,0.5217391304347826,0.5217391304347826,0.7777777777777778,0.5185185185185185,0.5422555555555555,0.6172839506172839,0.6511627906976745,0,1,0.02564102564102564,0,0
"2025-02-07","SAS",95,116,30,53,0.5660377358490566,12,39,0.3076923076923077,0.3157894736842105,20,30,30,30,6,0.5,0.5769230769230769,0.8333333333333334,0.42391304347826086,0.5533923076923076,0.5217391304347826,0.5742574257425742,8,4,0.07547169811320754,0,0
"2025-02-09","DET",92,112,33,53,0.6226415094339622,11,37,0.2972972972972973,0.2972972972972973,13,42,24,30,3,0.6363636363636364,0.6774193548387096,0.9090909090909091,0.4111111111111111,0.5488172222222222,0.55,0.5773195876288659,4,1,0.018867924528301886,0,0
"2025-02-10","BKN",92,97,27,51,0.5294117647058824,10,42,0.23809523809523808,0.24390243902439024,13,30,24,27,3,0.5555555555555556,0.7142857142857143,0.9,0.45161290322580644,0.5642059782608696,0.45161290322580644,0.4898989898989899,12,7,0.13725490196078433,0,0
"2025-02-12","ORL",93,102,23,47,0.48936170212765956,14,43,0.32558139534883723,0.32558139534883723,14,20,26,36,6,0.43478260869565216,0.47619047619047616,0.8571428571428571,0.4777777777777778,0.4859005555555556,0.4888888888888889,0.5153061224489796,4,4,0.0851063829787234,0,0
"2025-02-19","LAL",101,97,22,39,0.5641025641025641,15,51,0.29411764705882354,0.29411764705882354,8,34,10,36,9,0.7727272727272727,0.7727272727272727,0.8,0.5666666666666667,0.5008655555555556,0.49444444444444446,0.5052083333333334,0,4,0.10256410256410256,0,0
"2025-02-20","DEN",101,129,30,55,0.5454545454545454,19,43,0.4418604651162791,0.4523809523809524,12,30,30,42,15,0.5,0.625,0.7368421052631579,0.4387755102040816,0.5537046875,0.5969387755102041,0.6201923076923077,12,2,0.03636363636363636,0,0
"2025-02-22","POR",105,141,31,44,0.7045454545454546,20,43,0.46511627906976744,0.46511627906976744,19,38,24,54,6,0.6129032258064516,0.6785714285714286,0.9,0.4942528735632184,0.6227022988505747,0.7011494252873564,0.7121212121212122,6,7,0.1590909090909091,0,0
"2025-02-24","SAC",99,130,27,49,0.5510204081632653,20,38,0.5263157894736842,0.5263157894736842,16,30,24,45,15,0.5555555555555556,0.6521739130434783,0.75,0.4367816091954023,0.48687674418604654,0.6551724137931034,0.6861702127659575,8,4,0.08163265306122448,0,0
"2025-02-25","GSW",100,128,34,58,0.5862068965517241,15,42,0.35714285714285715,0.35714285714285715,15,52,16,42,3,0.7647058823529411,0.896551724137931,0.9333333333333333,0.42,0.5279585,0.565,0.5934579439252337,10,8,0.13793103448275862,0,0
"2025-02-27","DAL",100,103,29,61,0.47540983606557374,11,36,0.3055555555555556,0.3055555555555556,12,28,30,27,6,0.4827586206896552,0.5,0.8181818181818182,0.3711340206185567,0.5350154639175259,0.4690721649484536,0.5,2,2,0.03278688524590164,0,0
"2025-03-01","WAS",100,113,23,38,0.6052631578947368,17,50,0.34,0.34,16,32,14,51,0,0.6956521739130435,0.8,1,0.5681818181818182,0.5596460227272727,0.5511363636363636,0.5885416666666666,6,5,0.13157894736842105,0,0
"2025-03-03","GSW",102,119,22,45,0.4888888888888889,18,50,0.36,0.36,21,32,12,51,3,0.7272727272727273,0.8,0.9444444444444444,0.5263157894736842,0.5266357894736842,0.5157894736842106,0.5613207547169812,4,5,0.1111111111111111,1,0.02
"2025-03-05","MIN",95,125,23,41,0.5609756097560976,21,49,0.42857142857142855,0.42857142857142855,16,20,26,51,12,0.43478260869565216,0.5263157894736842,0.8095238095238095,0.5444444444444444,0.5419033333333333,0.6055555555555555,0.625,8,2,0.04878048780487805,0,0
"2025-03-07","CLE",101,118,21,42,0.5,11,34,0.3235294117647059,0.3235294117647059,43,16,26,24,9,0.38095238095238093,0.42105263157894735,0.7272727272727273,0.4473684210526316,0.5683473684210526,0.4934210526315789,0.5959595959595959,4,3,0.07142857142857142,0,0
"2025-03-08","BKN",85,102,24,32,0.75,14,50,0.28,0.2857142857142857,12,20,28,30,12,0.4166666666666667,0.4166666666666667,0.7142857142857143,0.6097560975609756,0.5349225,0.5487804878048781,0.5872093023255814,0,1,0.03125,1,0.02
"2025-03-10","MIA",94,102,29,54,0.5370370370370371,10,31,0.3225806451612903,0.3225806451612903,14,30,28,27,3,0.5172413793103449,0.5769230769230769,0.9,0.36470588235294116,0.5699176470588235,0.5176470588235295,0.5425531914893617,6,6,0.1111111111111111,0,0
"2025-03-12","ATL",104,123,23,52,0.4423076923076923,14,36,0.3888888888888889,0.3888888888888889,35,26,20,39,3,0.5652173913043478,0.5652173913043478,0.9285714285714286,0.4090909090909091,0.5122630681818182,0.5,0.5801886792452831,0,8,0.15384615384615385,1,0.027777777777777776
"2025-03-14","SAS",97,134,27,49,0.5510204081632653,21,46,0.45652173913043476,0.4666666666666667,17,22,32,48,15,0.4074074074074074,0.44,0.7619047619047619,0.4842105263157895,0.5430537234042553,0.6157894736842106,0.6504854368932039,4,2,0.04081632653061224,0,0
"2025-03-16","LAC",98,123,32,67,0.47761194029850745,13,26,0.5,0.5,20,44,20,24,15,0.6875,0.7333333333333333,0.6153846153846154,0.27956989247311825,0.5400322580645162,0.553763440860215,0.5970873786407767,4,5,0.07462686567164178,0,0
"2025-03-18","ATL",98,134,28,48,0.5833333333333334,22,45,0.4888888888888889,0.4888888888888889,12,22,34,48,18,0.39285714285714285,0.44,0.7272727272727273,0.4838709677419355,0.5434521505376344,0.6559139784946236,0.6767676767676768,6,7,0.14583333333333334,1,0.022222222222222223
"2025-03-20","NYK",94,98,26,51,0.5098039215686274,10,39,0.2564102564102564,0.2564102564102564,16,36,16,24,6,0.6923076923076923,0.782608695652174,0.8,0.43333333333333335,0.5358094444444444,0.45555555555555555,0.494949494949495,6,3,0.058823529411764705,0,0
"2025-03-21","OKC",95,141,33,55,0.6,21,39,0.5384615384615384,0.5526315789473685,12,28,38,45,18,0.42424242424242425,0.45161290322580644,0.7142857142857143,0.4148936170212766,0.5644967741935484,0.6861702127659575,0.6911764705882353,4,4,0.07272727272727272,0,0
"2025-03-23","MIA",95,122,35,53,0.660377358490566,12,29,0.41379310344827586,0.41379310344827586,16,30,40,36,0,0.42857142857142855,0.45454545454545453,1,0.35365853658536583,0.5394713414634146,0.6463414634146342,0.6703296703296703,4,4,0.07547169811320754,0,0
"2025-03-25","ORL",95,107,26,46,0.5652173913043478,13,42,0.30952380952380953,0.30952380952380953,16,20,32,36,3,0.38461538461538464,0.43478260869565216,0.9230769230769231,0.4772727272727273,0,0.5170454545454546,0.5572916666666666,6,3,0.06521739130434782,0,0
"2025-03-28","TOR",97,108,28,51,0.5490196078431373,14,44,0.3181818181818182,0.3181818181818182,10,36,20,30,12,0.6428571428571429,0.6428571428571429,0.7142857142857143,0.4631578947368421,0.5569942105263158,0.5157894736842106,0.5294117647058824,0,5,0.09803921568627451,0,0
"2025-03-30","NOP",102,98,29,61,0.47540983606557374,9,31,0.2903225806451613,0.2903225806451613,13,34,24,21,6,0.5862068965517241,0.68,0.7777777777777778,0.33695652173913043,0.5595733695652174,0.46195652173913043,0.494949494949495,8,6,0.09836065573770492,0,0
"2025-03-31","UTA",94,106,25,44,0.5681818181818182,14,52,0.2692307692307692,0.2692307692307692,14,28,22,33,9,0.56,0.6666666666666666,0.7857142857142857,0.5416666666666666,0.5484161458333333,0.4791666666666667,0.5147058823529411,8,5,0.11363636363636363,0,0
"2025-04-02","IND",93,119,29,51,0.5686274509803921,18,44,0.4090909090909091,0.4186046511627907,7,28,30,45,9,0.4827586206896552,0.5384615384615384,0.8333333333333334,0.4631578947368421,0.5370228723404256,0.5894736842105263,0.601010101010101,6,2,0.0392156862745098,0,0
"2025-04-04","SAC",94,125,29,55,0.5272727272727272,16,36,0.4444444444444444,0.45714285714285713,19,24,34,42,6,0.41379310344827586,0.48,0.875,0.3956043956043956,0.5669116666666667,0.5824175824175825,0.6188118811881188,8,2,0.03636363636363636,0,0
"2025-04-06","CHI",103,131,30,50,0.6,16,36,0.4444444444444444,0.4444444444444444,23,24,36,42,6,0.4,0.4444444444444444,0.875,0.4186046511627907,0.6008831395348837,0.627906976744186,0.6616161616161617,6,2,0.04,0,0
"2025-04-08","MEM",98,124,24,38,0.631578947368421,18,55,0.32727272727272727,0.32727272727272727,22,20,28,39,15,0.4166666666666667,0.47619047619047616,0.7222222222222222,0.5913978494623656,0.555966304347826,0.5483870967741935,0.5961538461538461,6,4,0.10526315789473684,0,0
"2025-04-09","TOR",101,126,30,52,0.5769230769230769,19,52,0.36538461538461536,0.36538461538461536,9,42,18,48,9,0.7,0.75,0.8421052631578947,0.5,0.58478125,0.5625,0.5727272727272728,4,3,0.057692307692307696,0,0
"2025-04-11","BOS",99,130,26,44,0.5909090909090909,23,51,0.45098039215686275,0.46,9,28,24,63,6,0.5384615384615384,0.56,0.9130434782608695,0.5368421052631579,0.524556914893617,0.6368421052631579,0.65,2,3,0.06818181818181818,1,0.0196078431372549
"2025-04-13","BOS",90,93,21,45,0.4666666666666667,14,45,0.3111111111111111,0.3111111111111111,9,20,22,36,6,0.47619047619047616,0.5263157894736842,0.8571428571428571,0.5,0.5211605555555555,0.4666666666666667,0.4791666666666667,4,4,0.08888888888888889,0,0
