"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2025-03-08","CHI",103,114,29,46,0.6304347826086957,11,42,0.2619047619047619,0.2619047619047619,23,32,26,33,0,0.5517241379310345,0.5517241379310345,1,0.4772727272727273,0.5982522727272728,0.5170454545454546,0.5757575757575758,0,5,0.10869565217391304,0,0
"2025-03-10","CHA",94,105,25,42,0.5952380952380952,11,44,0.25,0.25,22,36,14,24,9,0.72,0.782608695652174,0.7272727272727273,0.5116279069767442,0.5635982558139535,0.48255813953488375,0.5416666666666666,4,3,0.07142857142857142,0,0
"2025-03-12","LAC",92,119,32,49,0.6530612244897959,13,27,0.48148148148148145,0.48148148148148145,16,30,34,27,12,0.46875,0.5357142857142857,0.6923076923076923,0.35526315789473684,0.5471138157894737,0.6776315789473685,0.6918604651162791,8,2,0.04081632653061224,1,0.037037037037037035
"2025-03-14","BOS",92,103,17,33,0.5151515151515151,19,50,0.38,0.38,12,10,24,39,18,0.29411764705882354,0.3125,0.6842105263157895,0.6024096385542169,0.5485385542168675,0.5481927710843374,0.5722222222222222,2,4,0.12121212121212122,0,0
"2025-03-15","MEM",97,125,39,61,0.639344262295082,12,31,0.3870967741935484,0.3870967741935484,11,40,38,33,3,0.5128205128205128,0.5714285714285714,0.9166666666666666,0.33695652173913043,0.5399891304347826,0.6195652173913043,0.6510416666666666,8,4,0.06557377049180328,0,0
"2025-03-17","NYK",95,116,31,61,0.5081967213114754,16,34,0.47058823529411764,0.47058823529411764,6,36,26,36,12,0.5806451612903226,0.6923076923076923,0.75,0.35789473684210527,0.5746321052631579,0.5789473684210527,0.5918367346938775,10,6,0.09836065573770492,0,0
"2025-03-19","DET",97,116,37,68,0.5441176470588235,9,23,0.391304347826087,0.391304347826087,15,34,40,24,3,0.4594594594594595,0.5151515151515151,0.8888888888888888,0.25274725274725274,0.6176692307692307,0.554945054945055,0.5918367346938775,8,5,0.07352941176470588,0,0
"2025-03-21","HOU",93,102,25,56,0.44642857142857145,14,28,0.5,0.5,10,10,40,27,15,0.2,0.22727272727272727,0.6428571428571429,0.3333333333333333,0.5261583333333333,0.5476190476190477,0.5425531914893617,6,5,0.08928571428571429,0,0
"2025-03-23","CHA",95,105,30,54,0.5555555555555556,11,33,0.3333333333333333,0.34375,12,32,28,24,9,0.5333333333333333,0.5925925925925926,0.7272727272727273,0.3793103448275862,0.5532575581395349,0.5344827586206896,0.5706521739130435,6,3,0.05555555555555555,1,0.030303030303030304
"2025-03-25","GSW",89,80,21,41,0.5121951219512195,9,38,0.23684210526315788,0.23684210526315788,11,22,20,27,0,0.5238095238095238,0.6875,1,0.4810126582278481,0,0.43670886075949367,0.47058823529411764,10,2,0.04878048780487805,3,0.07894736842105263
